Comuni,Sottosistemi territoriali,Località,COD_LOC 1991,SEZ 1991,TIPO_LOC,Loc_Den,PRO_COM,SEZ_POP,SEZ_CASE OCC,SEZ_CASE NON OCC,ALTITUDINE,NON OCC/TOT,occupate/TOT
Campodolcino (https://www.notion.so/Campodolcino-588bd69db74f48b5bac1cf06486a603f?pvs=21),Campodolcino (https://www.notion.so/Campodolcino-3fe0740b771541769895f26ad77588e7?pvs=21),"Bondeno di Fuori (https://www.notion.so/Bondeno-di-Fuori-fdca50b7aea047e5b0490aa347bf2abd?pvs=21), Bondeno di Dentro / Bondeno (https://www.notion.so/Bondeno-di-Dentro-Bondeno-7fb264d7b76147c2919a52c8814b204e?pvs=21)",140122001,140120000014,2,Bondeno,14012,0,0,29,1635,1,0
Campodolcino (https://www.notion.so/Campodolcino-588bd69db74f48b5bac1cf06486a603f?pvs=21),Campodolcino (https://www.notion.so/Campodolcino-3fe0740b771541769895f26ad77588e7?pvs=21),Gualdera (https://www.notion.so/Gualdera-704a93a7e90440baaece96f08014dd76?pvs=21),140122004,140120000013,2,Gualdera,14012,8,2,39,1425,0.951219512195,0.048780487805
Campodolcino (https://www.notion.so/Campodolcino-588bd69db74f48b5bac1cf06486a603f?pvs=21),Campodolcino (https://www.notion.so/Campodolcino-3fe0740b771541769895f26ad77588e7?pvs=21),Alpe Mottala (https://www.notion.so/Alpe-Mottala-6aaf46b7510e403699c81bcf0ce87bee?pvs=21),140122007,140120000012,2,Mottala,14012,0,0,25,1361,1,0
Campodolcino (https://www.notion.so/Campodolcino-588bd69db74f48b5bac1cf06486a603f?pvs=21),Campodolcino (https://www.notion.so/Campodolcino-3fe0740b771541769895f26ad77588e7?pvs=21),Campodolcino (https://www.notion.so/Campodolcino-e3ee37c7c7da48e09f77f9ba6472db9a?pvs=21),140123001,140120000027,3,Case sparse_zona centrale,14012,0,0,0,,,
Campodolcino (https://www.notion.so/Campodolcino-588bd69db74f48b5bac1cf06486a603f?pvs=21),Campodolcino (https://www.notion.so/Campodolcino-3fe0740b771541769895f26ad77588e7?pvs=21),Campodolcino (https://www.notion.so/Campodolcino-e3ee37c7c7da48e09f77f9ba6472db9a?pvs=21),140121001, ,1,Campodolcino,14012,587,215,868,1071,0.801477377655,0.198522622345
Chiavenna (https://www.notion.so/Chiavenna-0a208f1ee6334934bdcb6c582d9e2a15?pvs=21),Chiavenna (https://www.notion.so/Chiavenna-11c7c49d99b1804a9920f26be4637c2b?pvs=21),Chiavenna (https://www.notion.so/Chiavenna-91234617eccd474aae4338f5c71427b8?pvs=21),140181001,140180000002,1,Chiavenna,14018,414,167,33,333,0.165,0.835
Chiavenna (https://www.notion.so/Chiavenna-0a208f1ee6334934bdcb6c582d9e2a15?pvs=21),Chiavenna (https://www.notion.so/Chiavenna-11c7c49d99b1804a9920f26be4637c2b?pvs=21),Chiavenna (https://www.notion.so/Chiavenna-91234617eccd474aae4338f5c71427b8?pvs=21),140181001,140180000003,1,Chiavenna,14018,373,166,91,333,0.354085603113,0.645914396887
Chiavenna (https://www.notion.so/Chiavenna-0a208f1ee6334934bdcb6c582d9e2a15?pvs=21),Chiavenna (https://www.notion.so/Chiavenna-11c7c49d99b1804a9920f26be4637c2b?pvs=21),Chiavenna (https://www.notion.so/Chiavenna-91234617eccd474aae4338f5c71427b8?pvs=21),140181001,140180000004,1,Chiavenna,14018,539,201,43,333,0.176229508197,0.823770491803
Chiavenna (https://www.notion.so/Chiavenna-0a208f1ee6334934bdcb6c582d9e2a15?pvs=21),Chiavenna (https://www.notion.so/Chiavenna-11c7c49d99b1804a9920f26be4637c2b?pvs=21),Chiavenna (https://www.notion.so/Chiavenna-91234617eccd474aae4338f5c71427b8?pvs=21),140181001,140180000005,1,Chiavenna,14018,547,189,50,333,0.209205020921,0.790794979079
Chiavenna (https://www.notion.so/Chiavenna-0a208f1ee6334934bdcb6c582d9e2a15?pvs=21),Chiavenna (https://www.notion.so/Chiavenna-11c7c49d99b1804a9920f26be4637c2b?pvs=21),Chiavenna (https://www.notion.so/Chiavenna-91234617eccd474aae4338f5c71427b8?pvs=21),140181001,140180000006,1,Chiavenna,14018,684,246,16,333,0.06106870229,0.93893129771
Chiavenna (https://www.notion.so/Chiavenna-0a208f1ee6334934bdcb6c582d9e2a15?pvs=21),Chiavenna (https://www.notion.so/Chiavenna-11c7c49d99b1804a9920f26be4637c2b?pvs=21),Chiavenna (https://www.notion.so/Chiavenna-91234617eccd474aae4338f5c71427b8?pvs=21),140181001,140180000007,1,Chiavenna,14018,621,225,62,333,0.216027874564,0.783972125436
Chiavenna (https://www.notion.so/Chiavenna-0a208f1ee6334934bdcb6c582d9e2a15?pvs=21),Chiavenna (https://www.notion.so/Chiavenna-11c7c49d99b1804a9920f26be4637c2b?pvs=21),Chiavenna (https://www.notion.so/Chiavenna-91234617eccd474aae4338f5c71427b8?pvs=21),140181001,140180000008,1,Chiavenna,14018,498,185,20,333,0.09756097561,0.90243902439
Chiavenna (https://www.notion.so/Chiavenna-0a208f1ee6334934bdcb6c582d9e2a15?pvs=21),Chiavenna (https://www.notion.so/Chiavenna-11c7c49d99b1804a9920f26be4637c2b?pvs=21),Chiavenna (https://www.notion.so/Chiavenna-91234617eccd474aae4338f5c71427b8?pvs=21),140181001,140180000009,1,Chiavenna,14018,688,202,44,333,0.178861788618,0.821138211382
Chiavenna (https://www.notion.so/Chiavenna-0a208f1ee6334934bdcb6c582d9e2a15?pvs=21),Chiavenna (https://www.notion.so/Chiavenna-11c7c49d99b1804a9920f26be4637c2b?pvs=21),Chiavenna (https://www.notion.so/Chiavenna-91234617eccd474aae4338f5c71427b8?pvs=21),140181001,140180000010,1,Chiavenna,14018,514,184,30,333,0.140186915888,0.859813084112
Chiavenna (https://www.notion.so/Chiavenna-0a208f1ee6334934bdcb6c582d9e2a15?pvs=21),Chiavenna (https://www.notion.so/Chiavenna-11c7c49d99b1804a9920f26be4637c2b?pvs=21),Chiavenna (https://www.notion.so/Chiavenna-91234617eccd474aae4338f5c71427b8?pvs=21),140181001,140180000011,1,Chiavenna,14018,417,148,25,333,0.14450867052,0.85549132948
Chiavenna (https://www.notion.so/Chiavenna-0a208f1ee6334934bdcb6c582d9e2a15?pvs=21),Chiavenna (https://www.notion.so/Chiavenna-11c7c49d99b1804a9920f26be4637c2b?pvs=21),Chiavenna (https://www.notion.so/Chiavenna-91234617eccd474aae4338f5c71427b8?pvs=21),140181001,140180000012,1,Chiavenna,14018,509,173,35,333,0.168269230769,0.831730769231
Chiavenna (https://www.notion.so/Chiavenna-0a208f1ee6334934bdcb6c582d9e2a15?pvs=21),Chiavenna (https://www.notion.so/Chiavenna-11c7c49d99b1804a9920f26be4637c2b?pvs=21),Chiavenna (https://www.notion.so/Chiavenna-91234617eccd474aae4338f5c71427b8?pvs=21),140181001,140180000013,1,Chiavenna,14018,577,204,22,333,0.097345132743,0.902654867257
Chiavenna (https://www.notion.so/Chiavenna-0a208f1ee6334934bdcb6c582d9e2a15?pvs=21),Chiavenna (https://www.notion.so/Chiavenna-11c7c49d99b1804a9920f26be4637c2b?pvs=21),Pianazzola (https://www.notion.so/Pianazzola-85917f662d144548bab106a8a850fcfe?pvs=21),140181002,140180000014,1,Pianazzola,14018,85,31,32,635,0.507936507937,0.492063492063
Chiavenna (https://www.notion.so/Chiavenna-0a208f1ee6334934bdcb6c582d9e2a15?pvs=21),Chiavenna (https://www.notion.so/Chiavenna-11c7c49d99b1804a9920f26be4637c2b?pvs=21),S Carlo (https://www.notion.so/S-Carlo-a8fef79ca98748b4a521194463ce8495?pvs=21),140182002,140180000015,2,San Carlo,14018,225,79,18,402,0.185567010309,0.814432989691
Chiavenna (https://www.notion.so/Chiavenna-0a208f1ee6334934bdcb6c582d9e2a15?pvs=21),Chiavenna (https://www.notion.so/Chiavenna-11c7c49d99b1804a9920f26be4637c2b?pvs=21),Campedello (https://www.notion.so/Campedello-883567e172c54eee90dc73b411f3d19d?pvs=21),140182001,140180000016,2,Campedello,14018,185,70,14,403,0.166666666667,0.833333333333
Chiavenna (https://www.notion.so/Chiavenna-0a208f1ee6334934bdcb6c582d9e2a15?pvs=21),Chiavenna (https://www.notion.so/Chiavenna-11c7c49d99b1804a9920f26be4637c2b?pvs=21),,140183001,140180000017,3,Case sparse,14018,3,2,35,,0.945945945946,0.054054054054
Chiavenna (https://www.notion.so/Chiavenna-0a208f1ee6334934bdcb6c582d9e2a15?pvs=21),Chiavenna (https://www.notion.so/Chiavenna-11c7c49d99b1804a9920f26be4637c2b?pvs=21),,140183002,140180000018,3,Case sparse,14018,0,0,0,,,
Chiavenna (https://www.notion.so/Chiavenna-0a208f1ee6334934bdcb6c582d9e2a15?pvs=21),Chiavenna (https://www.notion.so/Chiavenna-11c7c49d99b1804a9920f26be4637c2b?pvs=21),,140183001,140180000019,3,Case sparse,14018,0,0,0,,,
Chiavenna (https://www.notion.so/Chiavenna-0a208f1ee6334934bdcb6c582d9e2a15?pvs=21),Chiavenna (https://www.notion.so/Chiavenna-11c7c49d99b1804a9920f26be4637c2b?pvs=21),Chiavenna (https://www.notion.so/Chiavenna-91234617eccd474aae4338f5c71427b8?pvs=21),140181001,140180000001,1,Chiavenna,14018,486,202,78,333,0.278571428571,0.721428571429
Campodolcino (https://www.notion.so/Campodolcino-588bd69db74f48b5bac1cf06486a603f?pvs=21),Fraciscio (https://www.notion.so/Fraciscio-31b6116ab8d74f17876c6b10d56ea92f?pvs=21),Fraciscio (https://www.notion.so/Fraciscio-592929440fdd42e6a321f27ae9826033?pvs=21),140123003,140120000026,3,Case sparse_zona fraciscio,14012,0,0,0,,,
Campodolcino (https://www.notion.so/Campodolcino-588bd69db74f48b5bac1cf06486a603f?pvs=21),Fraciscio (https://www.notion.so/Fraciscio-31b6116ab8d74f17876c6b10d56ea92f?pvs=21),Fraciscio (https://www.notion.so/Fraciscio-592929440fdd42e6a321f27ae9826033?pvs=21),140121002,140120000007,1,Fraciscio,14012,164,54,247,1341,0.820598006645,0.179401993355
Gordona (https://www.notion.so/Gordona-232ecdffea2843e88b7b8424258e707f?pvs=21),Gordona (https://www.notion.so/Gordona-11c7c49d99b180bebff2c2e5fbb5dd5e?pvs=21),,140323002,140320000007,3,Case sparse,14032,0,0,0,,,
Gordona (https://www.notion.so/Gordona-232ecdffea2843e88b7b8424258e707f?pvs=21),Gordona (https://www.notion.so/Gordona-11c7c49d99b180bebff2c2e5fbb5dd5e?pvs=21),,140323001,140320000006,3,Case sparse,14032,24,5,0,,0,1
Gordona (https://www.notion.so/Gordona-232ecdffea2843e88b7b8424258e707f?pvs=21),Gordona (https://www.notion.so/Gordona-11c7c49d99b180bebff2c2e5fbb5dd5e?pvs=21),Mondadizza (https://www.notion.so/Mondadizza-d668b371b3514a878ed77475e361b535?pvs=21),140322001,140320000005,2,Mondadizza,14032,91,33,2,290,0.057142857143,0.942857142857
Gordona (https://www.notion.so/Gordona-232ecdffea2843e88b7b8424258e707f?pvs=21),Gordona (https://www.notion.so/Gordona-11c7c49d99b180bebff2c2e5fbb5dd5e?pvs=21),,140323001,140320000004,3,Case sparse,14032,3,1,0,,0,1
Gordona (https://www.notion.so/Gordona-232ecdffea2843e88b7b8424258e707f?pvs=21),Gordona (https://www.notion.so/Gordona-11c7c49d99b180bebff2c2e5fbb5dd5e?pvs=21),Coloredo (https://www.notion.so/Coloredo-8e6c92d1faf04f71961915a44a12a8d3?pvs=21),140321001,140320000003,1,Coloredo,14032,258,98,9,329,0.084112149533,0.915887850467
Gordona (https://www.notion.so/Gordona-232ecdffea2843e88b7b8424258e707f?pvs=21),Gordona (https://www.notion.so/Gordona-11c7c49d99b180bebff2c2e5fbb5dd5e?pvs=21),Gordona (https://www.notion.so/Gordona-7eac82b76f2a46278918bbbdff80299b?pvs=21),140321002,140320000002,1,Gordona,14032,493,171,17,283,0.090425531915,0.909574468085
Gordona (https://www.notion.so/Gordona-232ecdffea2843e88b7b8424258e707f?pvs=21),Gordona (https://www.notion.so/Gordona-11c7c49d99b180bebff2c2e5fbb5dd5e?pvs=21),Gordona (https://www.notion.so/Gordona-7eac82b76f2a46278918bbbdff80299b?pvs=21),140321002,140320000001,1,Gordona,14032,768,268,23,283,0.079037800687,0.920962199313
Madesimo (https://www.notion.so/Madesimo-965dae81402942d184e9b9538c72a266?pvs=21),Isola (https://www.notion.so/Isola-e75fd7d7fa144606849e2486d9a741fe?pvs=21),Alpe Porteglia (https://www.notion.so/Alpe-Porteglia-11b7c49d99b1802abe40de74100ac9bd?pvs=21),140353001, ,3,Alpe Porteglia,14035,0,0,19,,1,0
Madesimo (https://www.notion.so/Madesimo-965dae81402942d184e9b9538c72a266?pvs=21),Isola (https://www.notion.so/Isola-e75fd7d7fa144606849e2486d9a741fe?pvs=21),Valle Dentro / Borzi (https://www.notion.so/Valle-Dentro-Borzi-2b1ffb09ad564db5878372dad7760704?pvs=21),140353001,140350000041,3,Case sparse_Valle Dentro / Borzi,14035,0,0,4,,1,0
Madesimo (https://www.notion.so/Madesimo-965dae81402942d184e9b9538c72a266?pvs=21),Isola (https://www.notion.so/Isola-e75fd7d7fa144606849e2486d9a741fe?pvs=21),Alpe Borghetto (https://www.notion.so/Alpe-Borghetto-3099ec0fc4964acba7c95654992408c6?pvs=21),140352001,140350000040,2,Borghetto,14035,0,0,17,1895,1,0
Madesimo (https://www.notion.so/Madesimo-965dae81402942d184e9b9538c72a266?pvs=21),Isola (https://www.notion.so/Isola-e75fd7d7fa144606849e2486d9a741fe?pvs=21),Alpe Piani (https://www.notion.so/Alpe-Piani-a2c23c875ba34405852ff29f3286d6e1?pvs=21),140353001,140350000039,3,Case sparse_Malga Piani,14035,0,0,2,,1,0
Madesimo (https://www.notion.so/Madesimo-965dae81402942d184e9b9538c72a266?pvs=21),Isola (https://www.notion.so/Isola-e75fd7d7fa144606849e2486d9a741fe?pvs=21),Alpe Bocci (https://www.notion.so/Alpe-Bocci-0b20ce1e70574573a9cc1c9f005f0265?pvs=21),140353001,140350000038,3,Case sparse_Al Bocc,14035,0,0,2,,1,0
Madesimo (https://www.notion.so/Madesimo-965dae81402942d184e9b9538c72a266?pvs=21),Isola (https://www.notion.so/Isola-e75fd7d7fa144606849e2486d9a741fe?pvs=21),Valle (https://www.notion.so/Valle-efe4996cc7784c8794a71da4d4d52653?pvs=21),140353001,140350000035,3,Case sparse_Valle,14035,0,0,7,,1,0
Madesimo (https://www.notion.so/Madesimo-965dae81402942d184e9b9538c72a266?pvs=21),Isola (https://www.notion.so/Isola-e75fd7d7fa144606849e2486d9a741fe?pvs=21),Stabisotto (https://www.notion.so/Stabisotto-10a7c49d99b180d5852af96995a39531?pvs=21),140353001,140350000034,3,Case sparse_Stabisotto,14035,0,0,11,,1,0
Madesimo (https://www.notion.so/Madesimo-965dae81402942d184e9b9538c72a266?pvs=21),Isola (https://www.notion.so/Isola-e75fd7d7fa144606849e2486d9a741fe?pvs=21),Ca Raseri (https://www.notion.so/Ca-Raseri-2e87254718ed46b590b999d44776dfe8?pvs=21),140353001,140350000033,3,Case sparse_Ca Reseri,14035,0,0,10,,1,0
Madesimo (https://www.notion.so/Madesimo-965dae81402942d184e9b9538c72a266?pvs=21),Isola (https://www.notion.so/Isola-e75fd7d7fa144606849e2486d9a741fe?pvs=21),Ganda (https://www.notion.so/Ganda-abaf7283808c468dbc8e04eb01930dd9?pvs=21),140353001,140350000029,3,Case sparse_Ganda,14035,0,0,5,,1,0
Madesimo (https://www.notion.so/Madesimo-965dae81402942d184e9b9538c72a266?pvs=21),Isola (https://www.notion.so/Isola-e75fd7d7fa144606849e2486d9a741fe?pvs=21),Canto (https://www.notion.so/Canto-cc2cebc5d6ae4acf82c5c95eb52ed455?pvs=21),140353001,140350000028,3,Case sparse_Canto,14035,0,0,5,,1,0
Madesimo (https://www.notion.so/Madesimo-965dae81402942d184e9b9538c72a266?pvs=21),Isola (https://www.notion.so/Isola-e75fd7d7fa144606849e2486d9a741fe?pvs=21),Mottaletta (https://www.notion.so/Mottaletta-120a84cff7be43d7b1f4536e6ceaa14b?pvs=21),140352008,140350000026,2,Mottaletta,14035,4,1,30,1342,0.967741935484,0.032258064516
Madesimo (https://www.notion.so/Madesimo-965dae81402942d184e9b9538c72a266?pvs=21),Isola (https://www.notion.so/Isola-e75fd7d7fa144606849e2486d9a741fe?pvs=21),Isola (https://www.notion.so/Isola-59cbc18aa9b1402fb2a0ba148ceaf494?pvs=21),140353003,140350000045,3,Case sparse_zona sx,14035,0,0,0,,,
Madesimo (https://www.notion.so/Madesimo-965dae81402942d184e9b9538c72a266?pvs=21),Isola (https://www.notion.so/Isola-e75fd7d7fa144606849e2486d9a741fe?pvs=21),Isola (https://www.notion.so/Isola-59cbc18aa9b1402fb2a0ba148ceaf494?pvs=21),140351001,140350000025,1,Isola,14035,62,22,120,1268,0.845070422535,0.154929577465
San Giacomo Filippo (https://www.notion.so/San-Giacomo-Filippo-4442b9bbbf894587be85a28aa25c1e2c?pvs=21),Lirone/Gallivaggio (https://www.notion.so/Lirone-Gallivaggio-74919d941e124f1b93ad293980a67d4f?pvs=21),Avero (https://www.notion.so/Avero-6ac0d7eb6d704243bf67b7abf1acc158?pvs=21),140582001,140580000013,2,Avero,14058,0,0,24,1680,1,0
San Giacomo Filippo (https://www.notion.so/San-Giacomo-Filippo-4442b9bbbf894587be85a28aa25c1e2c?pvs=21),Lirone/Gallivaggio (https://www.notion.so/Lirone-Gallivaggio-74919d941e124f1b93ad293980a67d4f?pvs=21),Lirone (https://www.notion.so/Lirone-2bc1895b4a674102a583d2e05d0e4aee?pvs=21),140581001,140580000004,1,Lirone,14058,29,13,34,852,0.723404255319,0.276595744681
San Giacomo Filippo (https://www.notion.so/San-Giacomo-Filippo-4442b9bbbf894587be85a28aa25c1e2c?pvs=21),Lirone/Gallivaggio (https://www.notion.so/Lirone-Gallivaggio-74919d941e124f1b93ad293980a67d4f?pvs=21),Cimaganda (https://www.notion.so/Cimaganda-a9e3372981be41cfaa06794a6d829b92?pvs=21),140582003,140580000005,2,Cimaganda,14058,29,15,38,915,0.716981132075,0.283018867925
San Giacomo Filippo (https://www.notion.so/San-Giacomo-Filippo-4442b9bbbf894587be85a28aa25c1e2c?pvs=21),Lirone/Gallivaggio (https://www.notion.so/Lirone-Gallivaggio-74919d941e124f1b93ad293980a67d4f?pvs=21),Gallivaggio (https://www.notion.so/Gallivaggio-18a72f5d334648b5b3fc1178ff421adc?pvs=21),140582005,140580000003,2,Gallivaggio,14058,24,9,12,796,0.571428571429,0.428571428571
Madesimo (https://www.notion.so/Madesimo-965dae81402942d184e9b9538c72a266?pvs=21),Madesimo (https://www.notion.so/Madesimo-148216101dc048a7a38cad70d4a4a2a4?pvs=21),Madesimo (https://www.notion.so/Madesimo-bff04dff85a54650aa7bf9b910f8f0d7?pvs=21),140353004,140350000046,3,Case sparse_zona dx,14035,0,0,0,,,
Madesimo (https://www.notion.so/Madesimo-965dae81402942d184e9b9538c72a266?pvs=21),Madesimo (https://www.notion.so/Madesimo-148216101dc048a7a38cad70d4a4a2a4?pvs=21),Zerbi (https://www.notion.so/Zerbi-b9b7b60276ad49b5bb70b4bd850571d7?pvs=21),140352019,140350000015,2,Zerbi,14035,0,0,35,1600,1,0
Madesimo (https://www.notion.so/Madesimo-965dae81402942d184e9b9538c72a266?pvs=21),Madesimo (https://www.notion.so/Madesimo-148216101dc048a7a38cad70d4a4a2a4?pvs=21),Pianello (https://www.notion.so/Pianello-8c555b306e254226a8984980f7d8ed14?pvs=21),140352010,140350000016,2,Pianello,14035,0,0,30,1763,1,0
Madesimo (https://www.notion.so/Madesimo-965dae81402942d184e9b9538c72a266?pvs=21),Madesimo (https://www.notion.so/Madesimo-148216101dc048a7a38cad70d4a4a2a4?pvs=21),Alpe Forcelli (https://www.notion.so/Alpe-Forcelli-792bdad2d57448059bf21a12def139ca?pvs=21),140352004,140350000014,2,Casone,14035,1,1,62,1617,0.984126984127,0.015873015873
Madesimo (https://www.notion.so/Madesimo-965dae81402942d184e9b9538c72a266?pvs=21),Madesimo (https://www.notion.so/Madesimo-148216101dc048a7a38cad70d4a4a2a4?pvs=21),Alpe Groppera (https://www.notion.so/Alpe-Groppera-2df02097f9ee456ab1df4504ec71e6c6?pvs=21),140352006,140350000017,2,Groppera,14035,0,0,35,1900,1,0
Madesimo (https://www.notion.so/Madesimo-965dae81402942d184e9b9538c72a266?pvs=21),Madesimo (https://www.notion.so/Madesimo-148216101dc048a7a38cad70d4a4a2a4?pvs=21),Alpe Suretta (https://www.notion.so/Alpe-Suretta-80e0369b44804978b84db9f8e62732d5?pvs=21),140353001,140350000002,3,Case sparse_Alpe Suretta,14035,0,0,10,,1,0
Madesimo (https://www.notion.so/Madesimo-965dae81402942d184e9b9538c72a266?pvs=21),Madesimo (https://www.notion.so/Madesimo-148216101dc048a7a38cad70d4a4a2a4?pvs=21),Alpe Maccolini (https://www.notion.so/Alpe-Maccolini-a9a37fceff0b4004a8bba93ee6150b31?pvs=21),140352007,140350000013,2,Macolini,14035,0,0,31,1671,1,0
Madesimo (https://www.notion.so/Madesimo-965dae81402942d184e9b9538c72a266?pvs=21),Madesimo (https://www.notion.so/Madesimo-148216101dc048a7a38cad70d4a4a2a4?pvs=21),Madesimo (https://www.notion.so/Madesimo-bff04dff85a54650aa7bf9b910f8f0d7?pvs=21),140351002, ,1,Madesimo,14035,460,163,1953,1560,0.922967863894,0.077032136106
Madesimo (https://www.notion.so/Madesimo-965dae81402942d184e9b9538c72a266?pvs=21),Madesimo (https://www.notion.so/Madesimo-148216101dc048a7a38cad70d4a4a2a4?pvs=21),Montespluga (https://www.notion.so/Montespluga-1091553a26e74c3680def1aebced948d?pvs=21),140351003,140350000001,1,Montespluga,14035,6,3,84,1908,0.965517241379,0.034482758621
Madesimo (https://www.notion.so/Madesimo-965dae81402942d184e9b9538c72a266?pvs=21),Madesimo (https://www.notion.so/Madesimo-148216101dc048a7a38cad70d4a4a2a4?pvs=21),Madesimo (https://www.notion.so/Madesimo-bff04dff85a54650aa7bf9b910f8f0d7?pvs=21),140353002,140350000044,3,Case sparse_zona lago spluga,14035,0,0,0,,,
Menarola (https://www.notion.so/Menarola-94123965fee94a9bad19784a7697d724?pvs=21),Menarola (https://www.notion.so/Menarola-11c7c49d99b1805fa8a7f396c7e79f7b?pvs=21),,140423002,140420000008,,14042,,0,0,,,,
Menarola (https://www.notion.so/Menarola-94123965fee94a9bad19784a7697d724?pvs=21),Menarola (https://www.notion.so/Menarola-11c7c49d99b1805fa8a7f396c7e79f7b?pvs=21),,140423001,140420000007,,14042,,0,13,,,0,1
Menarola (https://www.notion.so/Menarola-94123965fee94a9bad19784a7697d724?pvs=21),Menarola (https://www.notion.so/Menarola-11c7c49d99b1805fa8a7f396c7e79f7b?pvs=21),,140422003,140420000006,,14042,,0,31,1057,,0.971507352941,0.028492647059
Menarola (https://www.notion.so/Menarola-94123965fee94a9bad19784a7697d724?pvs=21),Menarola (https://www.notion.so/Menarola-11c7c49d99b1805fa8a7f396c7e79f7b?pvs=21),,140422002,140420000005,,14042,,3,45,942,,0.954407294833,0.045592705167
Menarola (https://www.notion.so/Menarola-94123965fee94a9bad19784a7697d724?pvs=21),Menarola (https://www.notion.so/Menarola-11c7c49d99b1805fa8a7f396c7e79f7b?pvs=21),,140423001,140420000004,,14042,,4,12,,,0,1
Menarola (https://www.notion.so/Menarola-94123965fee94a9bad19784a7697d724?pvs=21),Menarola (https://www.notion.so/Menarola-11c7c49d99b1805fa8a7f396c7e79f7b?pvs=21),,140422001,140420000003,,14042,,9,5,425,,0.988372093023,0.011627906977
Menarola (https://www.notion.so/Menarola-94123965fee94a9bad19784a7697d724?pvs=21),Menarola (https://www.notion.so/Menarola-11c7c49d99b1805fa8a7f396c7e79f7b?pvs=21),,140423001,140420000002,,14042,,4,12,,,0,1
Menarola (https://www.notion.so/Menarola-94123965fee94a9bad19784a7697d724?pvs=21),Menarola (https://www.notion.so/Menarola-11c7c49d99b1805fa8a7f396c7e79f7b?pvs=21),,140421001,140420000001,,14042,,7,6,720,,0.99173553719,0.00826446281
Mese (https://www.notion.so/Mese-cc7fcc078e394bc895bd367f637beb3d?pvs=21),Mese (https://www.notion.so/Mese-11c7c49d99b180cd9ed8fcce3a12175a?pvs=21),S Vittore (https://www.notion.so/S-Vittore-bbf1216657274b71aa1b7c1c0eb85377?pvs=21),140431001,140430000002,1,San Vittore,14043,532,175,19,274,0.09793814433,0.90206185567
